user_id,subscription_duration,recent_login_time,average_login_time,average_time_per_learning_session,monthly_active_learning_days,total_completed_courses,recent_learning_achievement,abandoned_learning_sessions,community_engagement_level,preferred_difficulty_level,subscription_type,customer_inquiry_history,payment_pattern,target
53cc9b7d,22,15,12.81578829,62.66963764,10,11,75.52224336,8,3,High,Premium,3,3,0
cc2cdee5,19,1,11.64543059,27.09253482,23,9,68.43056762,4,5,Low,Basic,3,6,1
c45e785c,14,16,17.88606632,122.6676786,23,15,67.52644799,6,5,Low,Premium,2,3,1
4f2dfde5,21,18,14.38695949,15.09970414,3,8,76.0698988,3,5,High,Premium,3,6,1
3a870197,9,22,10.08341661,82.42802341,12,14,65.41101907,4,2,High,Basic,2,1,1
b9c6bafc,17,14,16.58067651,124.2189762,20,7,77.50635116,4,2,Medium,Basic,2,1,1
76616a6d,17,9,13.63470113,56.02689154,21,8,74.03415135,3,5,High,Premium,0,0,1
c42c7d46,18,28,18.80199047,11.88290321,16,8,74.49581969,3,2,High,Basic,5,2,0
9925e5fd,13,28,7.315105812,10.94543726,2,11,80.60965251,2,5,High,Premium,1,6,1
8d863ed8,21,22,14.9998253,10.41567015,16,10,95.32370414,3,2,Medium,Basic,2,6,1
2aefb8b0,10,25,16.74635122,3.26092866,11,10,75.77099897,3,2,Low,Basic,3,6,1
727b4b6d,11,4,20.11581894,91.82411184,10,7,54.57336851,2,5,Medium,Premium,0,6,1
539c717a,15,27,14.95367056,25.53130808,13,12,57.62360864,5,3,Low,Basic,3,6,1
03700d1f,2,23,16.13114209,38.86834431,8,11,82.45077406,4,5,Medium,Premium,2,7,1
9b484e51,20,25,20.09423724,22.53102608,3,10,94.50107003,1,5,Low,Premium,4,5,0
66bb617d,9,26,12.56354474,6.97474475,21,10,81.15403997,4,3,Low,Basic,3,4,0
7cf33494,9,28,12.58129312,3.575658376,16,11,84.17898393,4,5,Low,Premium,2,5,0
fe055778,4,17,12.77544683,26.9957613,2,16,89.37005825,4,3,Medium,Premium,2,3,1
f727a497,6,6,20.25171724,2.258136649,2,8,57.90755929,4,3,Medium,Basic,1,2,1
10a9d045,13,18,9.903523859,63.53871764,10,12,80.27201004,4,3,High,Basic,1,3,0
5fb93bb6,3,4,14.91713814,16.08865812,8,12,80.20316299,2,5,Medium,Premium,2,0,0
c9e28fb6,13,1,19.42430882,74.32259446,3,7,63.34348582,3,3,High,Basic,2,3,1
609ac182,20,24,18.48494326,11.09356868,16,14,69.05700019,4,3,Low,Basic,2,2,0
dbbbfb91,16,20,17.147858,47.79380682,18,9,76.81818572,2,1,High,Basic,0,4,1
70332233,9,1,11.06518863,121.7607488,12,13,90.11136692,4,5,High,Premium,3,5,0
583e215d,17,19,19.96251089,84.11014465,2,15,74.53173472,5,5,Low,Premium,2,4,0
795af66f,6,23,10.42081297,29.02243227,17,7,69.45645991,1,5,Medium,Premium,0,4,0
64c68881,9,17,7.148810804,6.251964792,3,14,73.78437783,1,5,Low,Basic,2,3,0
910b1f22,1,6,15.3421974,4.986493656,16,8,66.33590092,3,5,Low,Basic,1,4,1
1f0f5c8a,12,20,15.32138948,230.7761905,12,17,72.50724844,1,5,Low,Basic,3,4,1
1ab78cdd,17,13,14.83318355,255.8021259,13,13,75.69455745,2,5,Low,Premium,2,4,1
3873e5be,17,7,19.17684713,10.78942788,8,12,76.13482052,3,1,Medium,Basic,1,1,1
59688079,22,12,17.55339991,1.276732608,16,17,78.13767905,4,5,Low,Premium,1,0,0
8598353e,6,28,15.31584457,20.66106492,7,11,62.76796085,2,2,Low,Basic,3,5,0
711c27f8,11,23,17.75112154,60.63036008,5,12,83.22979038,4,4,Medium,Premium,2,0,1
19481dd7,15,8,13.7106578,4.535197224,5,12,67.63261917,3,5,High,Premium,4,3,0
a335cc9f,12,19,12.98582215,12.3823715,15,12,56.97988109,1,5,Low,Basic,2,4,1
8f7274b3,13,7,14.21218745,23.96618355,20,10,75.88452133,1,3,Medium,Basic,2,7,0
fdebabbe,8,11,12.4937251,2.503070359,16,12,66.78721606,4,5,High,Premium,2,2,0
821a921b,8,5,13.24498359,50.96226932,17,18,77.60450932,2,5,Low,Premium,2,6,1
eddcd046,9,15,13.779223,151.193571,21,16,95.97133613,7,5,Low,Premium,0,3,1
7ef6a29d,17,24,12.97107098,136.094442,24,7,64.39061532,2,2,Low,Basic,2,5,1
2cbcc855,8,17,16.1781217,93.87300041,1,14,82.67231067,4,5,Low,Premium,1,5,1
f7ac0220,16,11,18.51503814,41.52845039,4,7,80.58171745,7,4,Low,Basic,1,0,1
729f5c08,3,22,10.73463744,47.00899634,5,13,75.28428764,4,2,High,Basic,2,7,1
b4509b97,21,22,19.12367219,11.8516082,19,18,67.69951518,3,5,Low,Basic,2,3,1
2a83cffb,18,4,17.37589116,13.0502738,18,13,91.22383872,1,5,High,Premium,4,7,1
64bc814d,11,3,15.39609579,76.97532004,3,14,93.92070524,2,2,Low,Basic,4,6,1
2bf68e2c,7,29,18.1777388,13.92551904,23,16,82.58550671,7,5,Low,Premium,0,2,0
257c6255,8,2,11.3634999,34.3321769,15,16,87.01338489,2,5,Low,Basic,0,7,0
f57e9236,10,17,11.17120374,31.31279069,3,7,68.31742044,5,4,High,Basic,2,0,1
bb357e80,11,26,18.99042806,15.3822839,16,10,80.68710125,2,3,High,Basic,3,4,1
4096ed1d,16,14,15.41584059,4.267053978,21,12,74.54130902,3,5,High,Premium,5,4,1
6e6d5b50,16,8,17.62470629,34.53620624,6,14,82.9145373,5,5,Low,Basic,2,3,1
6caeb05c,19,5,10.41800472,68.32357035,14,13,81.46139725,4,3,Medium,Premium,2,3,1
2089f666,14,3,13.6262701,52.34168524,5,11,80.9583069,1,4,High,Basic,2,7,0
52d28bfe,23,10,14.20312072,47.97025931,20,19,78.3137589,2,3,Medium,Premium,2,6,1
a793fdcd,20,13,15.12281983,28.93441135,17,16,80.73656463,2,5,Medium,Premium,4,6,1
bb9e8ba1,11,12,18.38827324,7.525858905,16,15,76.29745161,1,5,Low,Premium,4,2,1
8d5597f5,14,19,14.64900444,200.2979229,15,18,81.42015996,4,5,Medium,Premium,0,4,1
7a5c090c,4,5,11.26298437,10.95580558,2,11,71.48729499,3,3,Low,Basic,3,7,1
b32ed8f9,10,29,15.99109417,9.853730188,20,14,58.93120666,1,1,Medium,Basic,1,6,0
54680210,15,9,15.17441979,5.497763641,18,14,85.90458669,3,4,High,Basic,1,3,0
0b0c30dd,23,17,14.16876155,93.87603724,23,17,73.30533518,6,3,Medium,Premium,0,7,1
dbd5fca6,14,2,13.96428371,92.76575002,18,6,83.54304081,4,2,Medium,Basic,5,5,0
4f55e704,14,5,15.23334539,18.33140185,23,9,79.6812342,4,4,High,Premium,0,1,1
f0160696,10,27,17.42560092,22.30346565,21,11,81.30099197,2,4,Low,Basic,1,4,1
9.93E+90,18,13,17.44514169,30.60490192,4,10,69.9265341,5,3,Low,Basic,1,6,1
2f830657,6,5,16.02069941,40.22080474,7,11,75.98179846,4,3,Low,Basic,2,4,0
05110bfe,5,20,13.26772567,3.996222024,1,14,80.25032236,1,4,Medium,Premium,3,3,1
0fda8c9f,20,18,8.402184396,224.5443916,15,16,77.50594446,4,5,Low,Premium,0,2,1
1635820,5,6,12.52855563,53.3810079,3,14,67.61656791,4,4,Low,Basic,2,0,1
7fb77e1e,18,7,13.0914759,11.08758213,3,12,90.34440059,4,5,Low,Premium,0,6,0
45fda9e7,10,16,21.09924579,26.54096601,14,14,83.76803425,4,3,Medium,Premium,3,1,1
277a46fe,17,18,16.29767285,44.43497914,19,13,84.91523724,1,5,Low,Premium,5,7,0
d0180ec3,18,13,9.091528853,50.26126107,1,11,73.51469149,5,4,High,Basic,5,7,1
7326c6e6,1,9,17.46986026,21.21546827,18,13,102.7694329,1,5,Low,Basic,2,2,0
ce269c18,17,21,14.34397279,170.7793857,5,19,67.20303977,1,3,Low,Basic,2,2,1
f6a77732,22,17,15.63996818,102.7411881,10,14,63.9260954,0,5,Low,Premium,3,6,0
c04f6115,10,18,15.80797199,10.20587775,21,17,81.1063116,4,5,High,Basic,0,7,1
5d46b425,5,27,12.36953152,50.43844689,19,12,73.22346759,5,5,Low,Basic,1,2,1
22d603e2,6,6,14.34184629,11.14515526,7,5,67.59663569,5,4,High,Basic,3,5,0
90bcf270,19,15,17.00509804,136.3354885,18,15,74.452249,4,2,Low,Basic,1,5,1
b31e312f,17,10,15.27660432,53.56292877,7,10,76.98105097,4,4,Low,Basic,2,2,1
50d7594f,7,24,12.61898833,57.49883489,23,16,79.53202291,4,5,Low,Premium,2,4,1
07c77421,21,13,8.577352061,258.1343457,2,14,84.39277954,3,5,Medium,Premium,3,4,1
1638441b,15,12,18.70782083,1.870592161,11,11,66.80960031,3,4,Low,Basic,2,0,0
80d704ec,21,12,14.10838671,226.3975591,10,9,67.88895921,0,5,Low,Basic,2,3,1
39f7d857,3,16,15.64782102,92.20844702,11,7,52.59871341,1,1,Medium,Basic,2,5,0
1f46462f,9,1,15.7772195,83.01065904,19,15,75.68085955,3,5,Low,Premium,1,1,0
f3c31358,15,22,19.12354028,298.6835661,19,12,69.16138479,5,5,Low,Basic,2,1,1
27cf49a0,7,17,12.47778191,126.6899015,15,12,77.02855635,5,5,Medium,Basic,1,0,0
d3f7f82c,23,3,15.82078184,107.3653759,17,11,70.57945522,1,5,High,Premium,2,6,0
859ed863,23,10,17.28232957,3.473620262,15,12,69.75910841,3,5,Low,Premium,2,3,0
1de42116,16,13,12.3774038,18.35215332,6,9,76.58631335,5,5,High,Basic,2,4,1
2a781c25,1,9,18.33473005,8.502233819,11,9,63.40394987,3,3,Medium,Basic,1,6,0
3635748,14,29,16.53349453,72.3026658,19,12,95.9089438,5,5,Low,Premium,1,7,0
f2f70149,22,8,10.64091963,97.01843142,8,15,68.35916736,2,2,Medium,Basic,2,2,0
2a6c0b98,13,24,15.400256,4.00045821,21,8,74.62322466,1,5,Low,Basic,0,4,1
67b9367b,11,3,15.29843534,35.58717883,9,15,61.32536368,4,5,Low,Basic,1,6,1
fe9f27bb,11,11,12.23302327,117.2505257,17,8,74.16564377,4,2,High,Basic,1,2,0
9bfd5165,12,26,18.28923162,130.1835934,14,10,63.45657577,7,5,High,Premium,2,7,1
d871ccd7,10,22,10.78977436,99.49361953,17,14,72.13228914,4,5,Low,Basic,2,4,0
b3d907f8,13,9,13.53405434,5.247491367,24,10,72.4417829,4,4,Low,Basic,2,3,0
f5654a4d,9,7,9.296295277,102.5396299,23,9,62.50799146,2,5,Medium,Basic,5,0,1
2d5ab296,17,19,11.51367945,37.84831907,19,14,94.73469079,0,5,High,Basic,3,0,1
c9b6c366,8,17,16.4451165,125.7316802,8,19,88.24871694,2,3,Medium,Premium,0,0,1
3381cd65,11,12,13.38488454,36.34307368,21,17,91.72681872,3,5,Low,Premium,1,2,1
cc629738,15,14,15.06475024,1.604736525,6,11,76.23769724,4,4,Low,Basic,0,3,1
e249c1c0,21,25,13.84275256,10.73217633,14,18,69.74854366,2,5,Low,Premium,4,4,0
f8f31e2e,1,23,11.13710932,21.54005175,23,13,74.0724779,1,3,Low,Basic,3,4,1
ee7db2c5,1,28,17.28447223,43.61825863,1,14,84.76556325,0,4,Low,Basic,1,4,0
23db0021,12,4,20.97191756,10.68197419,13,18,79.4065952,4,2,Low,Basic,1,3,1
b271d3a2,6,12,16.084614,100.811699,3,16,54.64145472,0,5,Low,Premium,2,5,0
d7996c9d,1,14,13.95464211,63.49868069,11,10,74.67795709,0,4,Low,Premium,4,1,1
2b3c3f94,13,9,13.28849576,12.46608182,5,8,77.83454518,0,4,Medium,Basic,1,3,1
d62b7863,3,8,18.39623253,91.52329041,8,13,72.01544477,2,5,Low,Premium,2,2,1
373376f0,19,3,13.89132249,138.3489563,12,18,100.1136887,4,4,Low,Basic,2,3,1
3f2247ab,1,9,13.13736989,4.057428526,7,17,81.12360395,3,5,Low,Premium,2,0,0
298cc7bf,7,18,16.39920392,40.95611631,12,18,57.39033135,7,1,Medium,Basic,1,6,1
de36613c,12,25,16.48089815,10.56488066,11,12,76.54195631,5,3,Low,Basic,4,0,1
fdd12290,23,3,14.51741496,63.0539838,17,12,73.82066092,5,4,High,Premium,1,1,1
7455f201,19,7,10.44928395,8.73012223,22,11,58.20566411,3,5,Low,Basic,2,0,1
efe74400,2,21,14.97580031,105.5525216,2,14,74.61194143,3,4,Medium,Premium,2,3,1
f26d6d8a,10,27,11.01567005,38.75160321,14,18,71.28732453,1,5,Low,Premium,2,3,1
bae75374,6,2,12.87960563,158.4706415,24,10,61.77559298,3,5,Medium,Basic,3,0,1
507ac8a1,5,9,17.43544908,21.70178578,22,5,83.24725153,5,1,Medium,Basic,1,7,1
de36a095,4,12,14.38690102,147.3022889,10,11,76.57190293,4,3,Low,Basic,2,6,0
d570ea60,14,11,13.11395192,22.63643535,19,11,70.55883081,1,4,Low,Basic,2,3,0
9c5406dc,12,16,13.13332775,46.75477833,7,9,74.76920149,2,4,Low,Basic,2,7,0
9655ffc1,13,14,7.461157096,205.7417691,2,17,74.33019645,4,5,Low,Premium,0,3,1
41aa1c6f,10,15,9.487134325,90.19906214,13,14,83.56562878,1,5,Low,Basic,2,4,0
0a6903cc,12,22,15.01046101,18.64610195,1,12,79.66585567,4,1,High,Basic,1,6,1
e7c4b397,14,9,15.23261305,15.40685304,8,14,67.20059959,2,5,Low,Premium,5,4,0
c503ddc7,6,6,15.61691186,78.47879857,6,19,66.89887082,5,5,Low,Basic,2,0,0
47590299,6,12,13.24259576,159.852732,2,12,69.74054799,2,4,Low,Premium,2,4,0
99f113e6,21,3,17.27066843,42.65206664,9,13,60.87230326,4,5,Medium,Premium,1,1,0
c45bf8f5,21,1,12.01982169,29.50375935,19,13,65.89234397,1,2,Low,Basic,0,3,1
8790ee47,20,13,8.7520967,56.71910127,11,18,74.61979302,3,5,Low,Premium,3,4,1
2385457,10,13,7.251864728,74.21868696,22,20,63.69719161,3,5,High,Premium,4,6,1
9a162ace,6,21,14.40451184,36.74494015,6,13,77.47510563,4,5,Low,Premium,1,1,0
5db669c6,6,21,13.60590728,31.38879544,24,13,64.57837819,0,2,Low,Basic,0,5,0
bc100631,14,15,13.15800258,34.55004643,13,13,72.48137721,3,5,High,Premium,1,7,1
02426ae0,4,3,14.90807085,8.016167438,22,5,68.47887645,5,4,Medium,Basic,2,5,0
68db213d,20,23,10.77122331,177.7822264,5,18,84.96729516,4,5,Low,Premium,3,2,1
0acdd090,15,2,15.47224386,72.07719118,5,14,78.21533985,6,4,High,Premium,0,1,1
ff2ed54f,20,19,12.79992812,57.51973143,22,16,76.61058588,1,5,Low,Premium,3,4,1
29270c67,23,28,13.5016221,10.62999179,17,13,85.57937756,3,5,Low,Basic,3,6,1
965ebc8c,3,10,17.86170633,29.83347275,7,6,85.96498115,1,2,Low,Basic,3,0,1
918ce0b2,11,12,18.01623672,36.56029462,4,12,85.88587498,2,5,Low,Basic,3,5,1
6cfce478,23,21,14.80739255,87.38491263,13,6,90.95129507,4,5,Low,Basic,2,4,1
dbf5151b,8,29,15.14597605,30.88501808,2,15,60.68083451,2,3,Medium,Premium,2,3,1
cdde69c5,5,25,17.55054754,90.97456759,4,13,80.31846721,3,5,High,Basic,3,0,1
7058b47f,7,9,16.66541581,12.91578683,7,8,78.02496883,1,5,Medium,Basic,2,3,0
5f0ded20,5,13,13.57849374,8.749954422,2,15,52.62984032,1,5,Low,Premium,1,0,1
390786d2,9,2,17.52977054,20.59305135,23,13,78.01795026,2,5,Low,Premium,0,4,0
620644fd,1,11,16.88367292,56.45231561,13,17,71.98288598,3,5,Low,Basic,3,7,0
ea904d48,16,18,14.76815819,57.893661,11,5,68.82410686,3,3,High,Basic,4,5,1
fc85f20f,19,13,13.75729199,28.36900459,16,9,83.08628679,0,5,Low,Premium,2,6,0
77d87206,23,7,14.21698051,31.30828144,13,8,64.74507894,2,2,Low,Basic,1,0,1
23a8b270,4,7,17.65064786,13.07634073,9,13,67.2267772,5,5,Medium,Premium,1,6,1
b5f3e456,16,27,12.51804959,93.50282627,8,13,78.56430887,1,5,Low,Premium,3,1,0
51633c65,23,11,6.632829794,21.02687393,17,17,83.52289314,3,5,Low,Premium,1,2,1
f72b0419,15,6,13.69242098,115.7577988,20,7,59.85548424,6,1,Medium,Basic,2,6,1
caad4683,11,5,18.95673135,132.972997,13,12,62.84149001,2,5,Low,Basic,4,7,0
3378dd3f,19,27,17.7598973,99.05504563,1,12,74.47161651,2,3,Medium,Premium,2,3,0
3.14E+06,5,29,13.95203684,90.48236483,7,15,72.0548157,3,5,Medium,Premium,3,2,1
7c46ed02,19,19,15.24763086,8.573280642,2,14,63.1022452,1,4,High,Basic,3,7,1
6b44f719,15,29,17.20181775,90.78542035,13,15,76.36475097,1,1,High,Basic,1,2,1
de1ed35b,22,8,14.05748635,14.0749769,18,12,71.67876719,2,5,Low,Basic,4,7,0
da5deab9,1,21,15.05199604,7.386562733,15,19,54.71549947,0,5,Low,Premium,1,5,1
a53e5f7f,6,25,13.56331187,154.9580449,13,6,68.80793468,1,5,Medium,Basic,7,3,1
9f0dd642,5,1,12.50134893,87.87242548,7,6,65.54381937,4,4,High,Basic,2,7,0
e54a6c97,9,28,17.52654879,72.45129694,16,13,73.39864298,5,3,Medium,Premium,4,7,0
13ed6edf,13,25,15.22642623,41.43212223,10,15,79.2491792,3,4,Medium,Basic,1,0,1
c5758650,13,29,12.02163326,105.0920091,3,6,76.43277944,9,5,Low,Basic,2,5,0
9d4d6a19,6,4,14.79193123,53.17720977,9,12,62.2202949,3,2,Medium,Basic,0,2,0
82266010,10,6,16.19255077,98.82362809,1,6,73.64425024,1,5,Low,Basic,2,6,1
cfe5def3,2,14,11.96908257,10.8712886,15,8,69.9907227,2,5,Medium,Basic,2,4,1
5ce03e09,17,12,16.28275781,69.41539797,1,16,81.13216106,4,5,Low,Premium,1,2,1
518482db,16,6,13.15536439,182.0242564,11,14,72.58105596,3,3,High,Premium,3,2,1
93952f34,7,18,16.63867725,68.5019025,15,11,72.58393959,0,2,Low,Basic,1,7,1
6d492afb,3,25,15.07078054,24.80055916,11,9,72.79928677,3,1,High,Basic,3,2,1
4b97e55a,3,20,15.31681454,30.78881655,3,10,93.52366046,0,4,Medium,Premium,1,0,0
b435edad,23,17,16.66352612,6.983021706,1,8,73.41214944,2,5,Low,Basic,1,7,1
ed051dbf,1,26,15.35454828,48.02926927,6,16,55.10781304,2,2,Low,Basic,2,0,1
4cac581c,19,26,18.89090965,103.3621002,11,13,84.73197306,3,5,Low,Premium,1,7,0
82656d53,13,5,14.83682536,20.28991192,13,12,86.78718323,4,5,Low,Premium,3,2,0
2ea3e55c,16,18,19.50572618,12.91440943,22,7,54.05135912,1,2,Medium,Basic,0,3,1
8e0c8e4d,22,2,14.52403861,61.56447523,15,11,66.78189936,4,4,Low,Basic,2,7,1
1b275c96,11,25,18.0749197,184.1621567,9,15,84.06032315,4,4,Low,Premium,4,0,1
61dd9d96,18,5,17.92697688,62.35095846,8,10,61.45499558,1,2,Medium,Basic,1,3,0
cd0f53f0,9,5,11.94714951,116.2461576,7,11,80.67636939,2,5,Low,Premium,1,3,1
6328a278,17,6,16.09718292,6.457152872,17,10,76.28479894,4,5,Medium,Premium,2,7,1
356eafb6,7,21,17.10869149,145.7324741,11,10,64.91590364,1,5,Low,Premium,0,4,1
38894bdd,10,21,13.26721649,10.21410163,4,8,89.58769699,3,3,Low,Basic,1,4,1
b93083bc,7,20,11.2449078,33.40744783,10,16,69.05524912,5,5,Low,Premium,2,3,0
4da1b421,6,19,13.01573399,2.892766274,21,7,69.81224668,0,4,Medium,Premium,1,7,1
de25d117,4,15,12.25244191,17.32840784,8,9,68.73263533,3,2,Medium,Basic,1,6,1
d5285689,20,29,11.83799327,24.4254839,9,14,75.45086842,4,3,Medium,Premium,3,1,1
f8d92276,23,19,17.9272773,15.33742076,4,15,77.59441806,4,4,Medium,Premium,2,6,0
d6f0952f,2,27,13.73695955,172.4611162,8,13,83.67007645,2,5,Medium,Premium,0,7,1
9e365e8e,21,25,16.3479054,41.24689776,18,12,79.84611993,5,5,Low,Basic,1,0,1
c17c49d6,23,27,14.54501895,2.16344397,3,9,60.81915637,5,4,Medium,Basic,4,1,1
1d77aeaf,3,16,17.15391506,92.67189771,2,14,85.61718981,2,5,Low,Premium,0,0,1
75c528c4,23,9,17.53077184,89.47872249,3,13,72.40261063,1,5,Medium,Premium,1,3,0
cb9da1d7,3,2,13.717693,82.19623834,9,12,84.75743024,1,5,Low,Basic,2,1,1
812cec0d,19,14,11.30539456,9.832087957,22,13,65.65304665,3,3,Low,Basic,0,2,1
bef0489d,4,28,18.82798757,136.2780342,24,18,70.28112216,3,5,Low,Premium,1,1,1
bc7f734e,3,18,22.20342693,21.477966,24,7,73.29963982,2,3,Medium,Basic,2,2,1
4a64c9d7,12,21,17.92132455,271.8851328,13,11,72.81936189,1,5,High,Premium,3,7,1
520d7c9e,12,6,17.53203453,42.71758074,5,12,86.51863043,3,2,Low,Basic,1,4,1
ec471829,2,7,10.99586839,49.23372418,9,14,69.03850358,0,5,Medium,Premium,0,4,0
24241554,1,11,16.83409045,21.343816,1,13,76.54100603,3,4,Low,Basic,2,1,1
e99299ac,18,18,13.97347188,5.372440462,9,7,87.58574927,2,3,Low,Basic,0,4,0
94fc5a71,5,5,14.99356634,0.314264397,11,13,76.04921117,2,5,High,Premium,2,6,1
cbbba7d7,2,11,12.39132208,61.36696614,17,5,76.37039249,3,3,Low,Basic,1,1,0
6a57176b,2,9,13.6425869,136.5639385,14,12,63.78155529,6,5,Low,Basic,0,3,1
f7d782a4,2,18,11.91406263,5.353935107,20,12,62.45204767,2,2,High,Basic,1,2,1
43cc37d4,21,15,20.35215605,93.76776523,17,14,61.18516616,2,5,Medium,Premium,1,2,1
6683fbbc,13,25,13.95409055,6.541698964,21,7,84.69573574,1,5,Low,Basic,4,1,1
9c8b7b8a,11,22,14.7849457,80.64901698,17,7,73.91363636,2,4,Medium,Basic,0,4,0
0eb2bd40,7,24,15.85966556,105.2390928,24,12,66.71168705,4,5,Medium,Premium,3,1,0
b7d53d10,6,17,15.23039731,1.269829259,6,7,80.89788945,4,5,Medium,Basic,1,2,1
e3147304,22,27,15.85881454,162.878785,14,18,76.76392703,7,5,Medium,Premium,0,1,1
c801be73,6,21,14.53004087,26.85706432,22,7,58.87655075,2,1,High,Basic,3,6,1
ea0d9f24,9,15,17.71804212,2.63313473,14,10,71.23275812,3,2,Low,Basic,0,0,1
402d3c0a,9,15,19.20621411,12.47101808,18,13,85.48223611,3,5,Medium,Basic,0,5,0
99bfd0d6,6,1,11.19011004,40.67569237,21,13,68.18101197,5,5,Low,Premium,1,4,1
680a7a08,15,13,10.44754977,74.78557723,23,10,66.44551417,8,2,Low,Basic,3,0,1
8e87ab89,18,12,16.97977239,6.949699985,6,19,64.43807699,5,5,Low,Premium,0,4,1
eb2690c8,19,5,17.83645285,11.43621227,12,15,65.87961309,6,5,Low,Premium,2,3,0
f8116816,1,18,16.70720281,36.86206343,1,14,64.56477686,1,4,Low,Basic,3,0,1
b8380fcf,7,20,11.6574728,64.23702365,7,12,82.46405941,4,4,High,Premium,2,7,1
5b2dc289,22,15,10.57190999,79.74619464,4,11,90.05551917,4,5,Low,Basic,0,0,0
475d1a0b,16,20,12.35160082,27.14568618,21,16,80.35199928,5,5,Low,Basic,0,5,0
318e5e43,10,10,18.44667087,109.1023004,10,13,76.04842182,5,5,Low,Premium,3,1,1
a7b8281f,5,9,14.78869448,5.263008578,16,12,59.20306168,1,2,High,Basic,1,3,0
9e914d23,16,11,17.63932975,8.440431008,8,15,73.7689616,7,5,Low,Basic,4,4,1
02ec16bd,15,21,13.72137848,12.40150676,20,14,73.86810788,4,5,Low,Basic,3,7,1
fa9a04fc,23,8,19.84408785,72.72508021,20,15,75.29657644,3,3,Medium,Premium,1,1,1
2b23c51a,3,15,19.17152947,91.26726534,18,8,73.17610165,2,3,Medium,Premium,1,7,0
f3b79345,18,16,13.20791025,53.28075508,5,4,64.71025149,1,1,High,Basic,3,1,1
51feb78d,13,27,17.21707505,163.9447845,18,14,66.4298559,3,5,High,Premium,0,7,0
4f22a607,16,17,19.25889321,29.53331216,17,19,78.85654614,2,4,Low,Premium,1,1,0
3fc665e2,19,23,13.43613575,208.1531678,7,25,87.52135684,4,5,Low,Premium,1,0,1
d081e071,9,7,15.39149209,70.80141738,5,7,79.8140434,1,3,Low,Basic,2,3,1
f2b4df51,21,20,12.03003886,84.46173756,11,14,68.63161083,2,5,High,Premium,1,7,1
90316d57,23,26,15.11595824,179.8959124,9,8,70.45636541,1,2,High,Basic,2,7,1
f6d55fae,10,7,16.25451215,211.6219587,14,17,82.67994265,2,5,Low,Premium,3,4,1
ca648481,16,3,14.91494293,44.54323886,3,17,91.41080314,6,3,Low,Basic,2,6,0
0a85285f,19,26,17.11903949,4.410537372,21,13,94.04505467,1,5,Low,Basic,1,4,0
176d0e9e,13,10,8.342532598,68.06440339,3,10,76.01682453,5,5,Medium,Basic,0,6,1
f9a985a9,14,18,13.10876408,140.2962388,9,16,65.9484937,3,5,Low,Premium,1,0,1
434575d9,16,20,11.01606148,70.2995959,24,16,64.08407451,0,5,Low,Premium,0,1,0
c022031e,5,21,18.30250269,470.2894984,20,18,80.61812118,5,5,Medium,Premium,0,5,1
946ee632,13,29,13.85710195,40.41242924,24,14,74.23516151,3,5,Medium,Premium,4,3,1
c5efe97e,11,16,18.41857651,85.06582123,16,12,73.73828449,3,2,Low,Basic,1,2,1
25f51397,21,14,16.05270432,22.19816999,12,9,72.24235314,1,2,Low,Basic,2,2,1
a456372d,16,25,15.25035658,8.931355237,12,14,58.09510482,3,5,Medium,Premium,2,1,1
8548346a,15,17,13.64533768,84.53674101,1,17,76.2015853,1,5,Low,Premium,1,5,1
95eb3097,22,4,13.68266519,118.5729816,21,17,79.68580409,1,5,Low,Premium,1,7,0
b9ee3af4,16,7,19.27875714,55.54638703,2,13,67.33246256,4,5,Medium,Premium,1,6,0
d1a3b0e6,6,12,12.99935934,2.09878554,22,5,80.88715573,1,5,Medium,Basic,0,2,1
2de92034,15,27,16.48240852,17.29921366,15,17,85.02066934,3,5,Low,Premium,3,4,1
4d800d26,22,16,10.16261055,1.124039233,11,4,70.88064036,3,4,High,Basic,3,3,1
98bbd935,14,16,14.23290507,52.86035515,11,10,80.78336927,1,3,High,Basic,0,5,0
2b883a1a,8,16,12.66488967,34.92397717,20,9,95.25693556,3,4,Medium,Premium,3,6,1
c8c6eafb,4,9,19.67469899,41.50005066,16,17,88.81918565,3,3,High,Premium,1,6,1
70161460,2,6,16.65830539,32.27476029,20,8,84.22814243,2,4,Medium,Basic,2,4,1
7a7042f8,16,19,15.47562928,10.35470709,2,10,66.00256559,3,3,High,Premium,4,2,1
61519d6b,17,18,20.92350249,59.06372488,18,12,53.66679152,3,4,Low,Basic,1,7,1
562f8c04,8,29,15.83675756,52.52524555,12,7,80.42101064,2,1,Medium,Basic,3,7,0
d6ce83bd,17,23,10.69226989,17.04147398,24,14,80.34367492,5,5,Low,Premium,1,5,1
e56059e4,7,2,14.05780699,33.78425602,21,9,73.7536831,3,3,High,Basic,6,6,0
eda872dc,8,29,19.87854257,74.43271377,21,10,60.38814799,0,2,Medium,Basic,1,7,1
10a9c654,2,14,18.71663574,12.65826167,24,14,71.51496232,5,5,Medium,Premium,2,4,1
cbdaaf53,7,6,15.15347992,34.63800423,10,20,73.19201606,6,5,Low,Premium,5,4,0
4ba9f8a1,19,3,15.26558502,1.485593191,17,11,51.62397499,6,3,High,Basic,1,5,1
2e65dc7d,3,24,15.70532506,29.16397629,9,13,59.10730636,2,5,High,Premium,2,0,1
